Status_Code,URL,Message
200,https://www.texantool.com/Contact-us.html,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Waste-Receptacles/Trash-Cans,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Needle-Nose-Pliers,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Locking-Devices/Padlocks-and-Cables,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Hammers-Sledges-Mallets-and-Axes,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Fire-Gas-and-Water-Protection/Detectors,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Hoists-and-Winches/Stretchers,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Cutting-and-Burning-Guides,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Traffic-Safety/Safety-Cones,No error. No redirect.
200,https://www.texantool.com/store/Pumps/Pumping-Equipment/Grease-and-Oil-Pumps,No error. No redirect.
200,https://www.texantool.com/store/Marking-Tools/Crayons,No error. No redirect.
200,https://www.texantool.com/store/Pneumatics/Finishing-Tools/Pneumatic-Straight-Grinders,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Waste-Receptacles/Trash-Can-Accessories,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Linemans-Pliers,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Personal-Hygiene,No error. No redirect.
200,https://www.texantool.com/store/Measuring-and-Leveling-Tools/Gauges-Gages/Wire-Gages,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Bending-and-Flaring-Tools/Flaring-and-Swaging-Tools,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Mig-Welding,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Rod-Holders,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Fire-Gas-and-Water-Protection/Fire-Extinguishers,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Chain-Cable-Rope-and-Accessories/Rope-Line-and-Twine,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Fall-Protection,No error. No redirect.
200,https://www.texantool.com/store/Power-Tools/Cutting-Tools/Handsaws-and-Hacksaws,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Traffic-Safety/Safety-Tapes,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Personal-Hygiene/Hand-Cleaners,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Diagonal-Pliers,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Chain-Cable-Rope-and-Accessories/Wire-Ropes,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Chain-Cable-Rope-and-Accessories/Load-Binders,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Bending-and-Flaring-Tools/Hand-Benders,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Ergonomic-Protection/Back-Supports,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Wrenches,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Carts-and-Trucks/Cylinder-Carts-and-Trucks,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Retrieving-Tools,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Ergonomic-Protection/Wrist-and-Arm-Supports,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pullers-and-Sets,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Respiratory-Protection/Disposable-Respirator-Parts-and-Accessories,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Carts-and-Trucks/Pallet-Trucks,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Heat-Stress-Protection/Hydration-Packs-and-Vests,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Locking-Plier-Sets,No error. No redirect.
200,https://www.texantool.com/store/Pneumatics/Finishing-Tools/Pneumatic-Angle-Grinders,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Chain-Cable-Rope-and-Accessories/Lifting-Clamps,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Arc-Gouging,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Bending-and-Flaring-Tools,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Head-Face-Protection/Welding-Helmet-Parts-and-Accessories,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Tubing-Cutter-Parts-and-Accessories,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Welding-Umbrellas,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Mopping-Products/Mops,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Locking-Devices,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Mopping-Products/Mop-and-Squeegee-Handles,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Plasma-Cutting,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Pipe-Cutters,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Welding-Blankets-Curtains-and-Rolls,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Cleaning-Products/Dishwashing-Cleaners,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Anti-Spatter-and-Chemicals,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Personal-Hygiene/Feminine-Product-Disposal,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Hex-Torx-and-Spline-Keys/Hex-Key-Sets,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Fire-Gas-and-Water-Protection/Testers,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Prying-Tools/Bar-Sets,No error. No redirect.
200,https://www.texantool.com/store/Pneumatics/Drilling-and-Fastening-Tools/Pneumatic-Drills,No error. No redirect.
